INTERACTING_PROTEINS,DDI,DLI  (3DID DMI),DLI  (ELM)
P50222   Q9NQL9,8,0,0
P50222   Q9NQT4,8,0,0
P50222   Q9NRD5-1,8,0,0
P50222   Q9NRW1-1,8,0,0
P50222   Q9NTM9,8,0,0
P50222   Q9NUB1-1,8,0,0
P50222   Q9NUH8-1,8,0,0
P50222   Q9NUL5-4,8,0,0
P50222   Q9NVM6,8,0,0
P50222   Q9NVR2,8,0,0
P50222   Q9NWQ4-1,8,0,0
P50222   Q9NWT1,8,0,0
P50222   Q9NX01,8,0,0
P50222   Q9NX04-1,8,0,0
P50222   Q9NXU5,8,0,0
P50222   Q9NYB9-2,8,0,0
P50222   Q9NYF3,8,0,0
P50222   Q9NZF1,8,0,0
P50222   Q9P0J1-1,8,0,0
P50222   Q9P2W3,8,0,0
P50222   Q9UBE0-1,8,0,0
P50222   Q9UBG7-1,8,0,0
P50222   Q9UBL6-2,8,0,0
P50222   Q9UBT2-1,8,0,0
P50222   Q9UBU8-2,8,0,0
P50222   Q9UC07-2,8,0,0
P50222   Q9UDX3-2,8,0,0
P50222   Q9UH92-3,8,0,0
P50222   Q9UHI7,8,0,0
P50222   Q9UI30-1,8,0,0
P50222   Q9UJC3-1,8,0,0
P50222   Q9UJD0-1,8,0,0
P50222   Q9UJF2-2,8,0,0
P50222   Q9UJV3-2,8,0,0
P50222   Q9UKJ5,8,0,0
P50222   Q9UL33-1,8,0,0
P50222   Q9UL52,8,0,0
P50222   Q9ULM2,8,0,0
P50222   Q9ULU4-14,8,0,0
P50222   Q9ULV0-3,8,0,0
P50222   Q9UMX1-1,8,0,0
P50222   Q9UNF0-1,8,0,0
P50222   Q9UPU9-3,8,0,0
P50222   Q9UPY8-1,8,0,0
P50222   Q9Y295,8,0,0
P50222   Q9Y2E8-1,8,0,0
P50222   Q9Y2F9-2,8,0,0
P50222   Q9Y2K6,8,0,0
P50222   Q9Y2P5-1,8,0,0
P50222   Q9Y383-1,8,0,0
P50222   Q9Y3D7,8,0,0
P50222   Q9Y3S2,8,0,0
P50222   Q9Y577-1,8,0,0
P50222   Q9Y586,8,0,0
P50222   Q9Y5B8-1,8,0,0
P50222   Q9Y5L0-2,8,0,0
P50222   Q9Y6A1-2,8,0,0
P50222   Q9Y6K1-1,8,0,0
P50222   X6RLL4,8,0,0
P50281   P27105-1,22,2,0
P50281   Q13520,22,2,0
P50281   Q13643,22,2,0
P50281   Q15125,22,2,0
P50281   Q15800-1,22,2,0
P50281   Q5JXX7,22,2,0
P50281   Q7Z5P4-1,22,2,0
P50281   Q96AP4-1,22,2,0
P50281   Q9GZR5,22,2,0
P50281   Q9Y624-1,22,2,0
P50402   A0A087X2D5,2,0,0
P50402   A0A0A0MRS7,2,0,0
P50402   A6NEL2,2,0,0
P50402   B7U540,2,0,0
P50402   O60930,2,0,0
P50402   O75031-1,2,0,0
P50402   O75531,2,0,0
P50402   P16157-17,2,0,0
P50402   P20138-1,2,0,0
P50402   P21964-1,2,0,0
P50402   P35240-4,2,0,0
P50402   P43628-1,2,0,0
P50402   P50221-1,2,0,0
P50402   P50222,2,0,0
P50402   Q04864-2,2,0,0
P50402   Q0VD86-1,2,0,0
P50402   Q14500,2,0,0
P50402   Q15842,2,0,0
P50402   Q16623-1,2,0,0
P50402   Q4KMG9-1,2,0,0
P50402   Q5JRM2,2,0,0
P50402   Q5JX71,2,0,0
P50402   Q5SNT2-2,2,0,0
P50402   Q5T686,2,0,0
P50402   Q5T7V8-2,2,0,0
P50402   Q6IBW4-4,2,0,0
P50402   Q6NX45,2,0,0
P50402   Q6P2D0-1,2,0,0
P50402   Q6P4E1-4,2,0,0
P50402   Q6P9A3-1,2,0,0
P50402   Q7RTU1,2,0,0
P50402   Q7Z6M4,2,0,0
P50402   Q7Z7G2,2,0,0
P50402   Q86T13,2,0,0
P50402   Q86UD4,2,0,0
P50402   Q86VY9,2,0,0
P50402   Q8IUY3,2,0,0
P50402   Q8N4V1-1,2,0,0
P50402   Q8N5K1,2,0,0
P50402   Q8N6L0,2,0,0
P50402   Q8N7W2-2,2,0,0
P50402   Q8NEC5,2,0,0
P50402   Q8TD17-1,2,0,0
P50402   Q8TDT2,2,0,0
P50402   Q8WUU8-1,2,0,0
P50402   Q8WWF3,2,0,0
P50402   Q969F0,2,0,0
P50402   Q96HE8-2,2,0,0
P50402   Q96PL5,2,0,0
P50402   Q96S94-5,2,0,0
P50402   Q9BSJ6-1,2,0,0
P50402   Q9BYN7-1,2,0,0
P50402   Q9H400-1,2,0,0
P50402   Q9HA82,2,0,0
P50402   Q9HAQ2-1,2,0,0
P50402   Q9NQX5,2,0,0
P50402   Q9NU63-3,2,0,0
P50402   Q9P127-1,2,0,0
P50402   Q9UGI6-2,2,0,0
P50402   Q9ULW3,2,0,0
P50402   Q9Y228-1,2,0,0
P50402   Q9Y320-1,2,0,0
P50453   O00463-1,7,0,0
P50458   A0A0C4DGE8,18,0,0
P50458   A7KAX9-2,18,0,0
P50458   P0CB47,18,0,0
P50458   P31273,18,0,0
P50458   P50053-2,18,0,0
P50458   Q12837-1,18,0,0
P50458   Q3ZCW2,18,0,0
P50458   Q4VC44-1,18,0,0
P50458   Q6PF18-1,18,0,0
P50458   Q86U70-2,18,0,0
P50458   Q8N8B7-1,18,0,0
P50458   Q8NB15-2,18,0,0
P50458   Q8NDZ0-1,18,0,0
P50458   Q8TBB1-1,18,0,0
P50458   Q92625-1,18,0,0
P50458   Q96MM3,18,0,0
P50458   Q99650-1,18,0,0
P50458   Q9NSC5-1,18,0,0
P50458   Q9NUJ3,18,0,0
P50458   Q9UBU8-2,18,0,0
P50458   Q9UKI8-1,18,0,0
P50458   Q9UL33-1,18,0,0
P50458   Q9Y3C6,18,0,0
P50479-1   A0A1B0GTB6,39,12,5
P50479-1   O00560-1,39,12,5
P50479-1   Q8WU58,39,12,5
P50539-1   B8A4K4,4,0,0
P50539-1   ENSP00000462298.1,4,0,0
P50539-1   O95967,4,0,0
P50539-1   P60410,4,0,0
P50539-1   Q07627,4,0,0
P50539-1   Q13137-1,4,0,0
P50539-1   Q15323,4,0,0
P50539-1   Q5VY43,4,0,0
P50539-1   Q6L8G8,4,0,0
P50539-1   Q7Z3S9-1,4,0,0
P50539-1   Q8IUG1,4,0,0
P50539-1   Q8N720-1,4,0,0
P50539-1   Q99750,4,0,0
P50542-3   P07602-1,48,5,0
P50542-3   P31943,48,5,0
P50542-3   Q92990-1,48,5,0
P50542-3   Q96FV2-1,48,5,0
P50542-3   Q9H8U3,48,5,0
P50542-3   Q9NPL8,48,5,0
P50548-1   P50222,5,0,0
P50548-1   Q08117-2,5,0,0
P50548-1   Q96EZ8-1,5,0,0
P50548-1   Q9UGI0,5,0,0
P50552   Q15942-1,5,3,6
P50552   Q8IZP0-5,5,3,6
P50552   Q9C026-1,5,3,6
P50552   Q9P2A4-1,5,3,6
P50552   Q9UIG4,5,3,6
P50553   Q9UHD9,4,0,0
P50553   Q9UMX0-1,4,0,0
P50553   Q9Y2K6,4,0,0
P50570-1   O00560-1,34,0,0
P50570-1   O76064-1,34,0,0
P50570-1   O95817,34,0,0
P50570-1   P47897-1,34,0,0
P50570-1   P54646,34,0,0
P50570-1   P57075-2,34,0,0
P50570-1   Q15436-1,34,0,0
P50570-1   Q7Z6J0-1,34,0,0
P50570-1   Q8NFF5-2,34,0,0
P50570-1   Q9BUZ4-1,34,0,0
P50583   Q96D03,11,0,0
P50583   Q9H8W4,11,0,0
P50747   A0JLT2-2,9,0,0
P50747   P26371,9,0,0
P50747   Q5T0L3,9,0,0
P50747   Q8N6D5-1,9,0,0
P50749-1   Q13188-1,8,0,0
P50749-1   Q8WXG8,8,0,0
P50750-1   Q6XYB7-2,102,16,35
P50876   O43765,5,0,0
P50876   O95070,5,0,0
P50876   P30825,5,0,0
P50876   P68036-1,5,0,0
P50876   Q5JXX7,5,0,0
P50876   Q6N075-1,5,0,0
P50876   Q6TCH4-1,5,0,0
P50876   Q6ZPD8,5,0,0
P50876   Q96AA3,5,0,0
P50876   Q96EQ0,5,0,0
P50876   Q96IW7,5,0,0
P50895   ENSP00000462298.1,435,27,0
P50895   Q07627,435,27,0
P50895   Q7Z3S9-1,435,27,0
P50895   Q8IUG1,435,27,0
P50895   Q99750,435,27,0
P50895   Q9C029-2,435,27,0
P50991-1   P51946,6,2,0
P50991-1   P78371-1,6,2,0
P50995-1   A0A0C4DFZ2,2,0,0
P50995-1   Q3LI66,2,0,0
P50995-1   Q52LG2,2,0,0
P50995-1   Q53EZ4-1,2,0,0
P50995-1   Q8NI38-1,2,0,0
P50995-1   Q96AE4-2,2,0,0
P50995-1   Q9NZC7-5,2,0,0
P51114-2   A0A024RAC6,13,1,0
P51114-2   A0A075B739,13,1,0
P51114-2   O00311-1,13,1,0
P51114-2   O43143,13,1,0
P51114-2   O75716,13,1,0
P51114-2   P07947,13,1,0
P51114-2   P26196,13,1,0
P51114-2   P51451,13,1,0
P51114-2   P55081,13,1,0
P51114-2   P61326-1,13,1,0
P51114-2   P78362-1,13,1,0
P51114-2   Q13895,13,1,0
P51114-2   Q14157-2,13,1,0
P51114-2   Q15560-1,13,1,0
P51114-2   Q2TBE0-1,13,1,0
P51114-2   Q3B820-1,13,1,0
P51114-2   Q56NI9-1,13,1,0
P51114-2   Q5T7P8-2,13,1,0
P51114-2   Q7Z4N2-7,13,1,0
P51114-2   Q7Z4V0-1,13,1,0
P51114-2   Q86YD7,13,1,0
P51114-2   Q8IVW4-1,13,1,0
P51114-2   Q8IXW7,13,1,0
P51114-2   Q8TAU3-1,13,1,0
P51114-2   Q8TBB1-1,13,1,0
P51114-2   Q8WWY3-1,13,1,0
P51114-2   Q96A72,13,1,0
P51114-2   Q96EZ8-1,13,1,0
P51114-2   Q96NC0,13,1,0
P51114-2   Q96QH2-2,13,1,0
P51114-2   Q9BU76-1,13,1,0
P51114-2   Q9BXS5-1,13,1,0
P51114-2   Q9HAQ2-1,13,1,0
P51114-2   Q9HC52,13,1,0
P51114-2   Q9NQZ8,13,1,0
P51114-2   Q9NU19,13,1,0
P51114-2   Q9UMX1-1,13,1,0
P51116   A0A0A0MR97,13,1,0
P51116   H7BXY5,13,1,0
P51116   H7BZ61,13,1,0
P51116   P07947,13,1,0
P51116   P51451,13,1,0
P51116   P55081,13,1,0
P51116   Q04637-9,13,1,0
P51116   Q13094,13,1,0
P51116   Q13895,13,1,0
P51116   Q14157-2,13,1,0
P51116   Q15735-2,13,1,0
P51116   Q2TBE0-1,13,1,0
P51116   Q5T7P8-2,13,1,0
P51116   Q8IVW4-1,13,1,0
P51116   Q8IXW7,13,1,0
P51116   Q96C24-1,13,1,0
P51116   Q96EZ8-1,13,1,0
P51116   Q96NC0,13,1,0
P51116   Q96QH2-2,13,1,0
P51116   Q9BU76-1,13,1,0
P51116   Q9BXS5-1,13,1,0
P51116   Q9UBU8-2,13,1,0
P51116   Q9UNY5,13,1,0
P51124   Q6NX45,64,12,1
P51148-1   Q60I27-1,96,2,0
P51148-1   Q8NEU8-1,96,2,0
P51157-1   Q4G176,96,2,0
P51157-1   Q9H8W4,96,2,0
P51159-1   Q4VX76-1,96,2,0
P51159-1   Q8IYJ3-1,96,2,0
P51159-1   Q8NFW9-1,96,2,0
P51159-1   Q8TDW5-2,96,2,0
P51159-1   Q96C24-1,96,2,0
P51164   O15529,3,0,0
P51164   Q9NQZ6-1,3,0,0
P51178-1   O14964-1,24,0,0
P51178-1   Q96HA8-1,24,0,0
P51449-1   P62195-1,30,21,2
P51451   A0A0C4DGF1,79,43,19
P51451   B2RXF5,79,43,19
P51451   O14543,79,43,19
P51451   O14796-1,79,43,19
P51451   O43281-2,79,43,19
P51451   O75031-1,79,43,19
P51451   O95551-1,79,43,19
P51451   P27986-2,79,43,19
P51451   P40763-1,79,43,19
P51451   P46109,79,43,19
P51451   P49023-2,79,43,19
P51451   P51114-2,79,43,19
P51451   P51116,79,43,19
P51451   Q13239-1,79,43,19
P51451   Q13322-3,79,43,19
P51451   Q13490-1,79,43,19
P51451   Q5H9K5,79,43,19
P51451   Q6NX45,79,43,19
P51451   Q8N5R6-4,79,43,19
P51451   Q92569-1,79,43,19
P51451   Q96BR9,79,43,19
P51451   Q96N16-1,79,43,19
P51451   Q96Q35-2,79,43,19
P51451   Q9BWW4-1,79,43,19
P51451   Q9NRD5-1,79,43,19
P51451   Q9UGK3-1,79,43,19
P51451   Q9UJV3-2,79,43,19
P51451   Q9UKT9-1,79,43,19
P51452-1   P50221-1,11,0,0
P51460-1   Q99622,16,4,0
P51504   A6NEM1-1,9,0,0
P51504   P60328,9,0,0
P51504   P60411-1,9,0,0
P51504   Q13137-1,9,0,0
P51504   Q2NL98,9,0,0
P51504   Q7Z3Y8,9,0,0
P51504   Q86X02,9,0,0
P51504   Q9BWT7-1,9,0,0
P51504   Q9UJC3-1,9,0,0
P51523   O75031-1,9,0,0
P51523   P25800-1,9,0,0
P51523   Q5MJ10,9,0,0
P51523   Q8TAP4-1,9,0,0
P51570-1   Q9NPJ4-1,10,0,0
P51572-1   Q5JXX7,1,0,0
P51572-1   Q9NPL8,1,0,0
P51575   Q9BQA9-1,1,0,0
P51606-1   Q9UN30-1,1,0,0
P51610-1   Q9NS37,11,2,5
P51665   O00487,34,4,0
P51668   O15344-1,43,0,2
P51668   O75382-1,43,0,2
P51668   P50222,43,0,2
P51668   P98170,43,0,2
P51668   Q06587-1,43,0,2
P51668   Q86UW9-1,43,0,2
P51668   Q86XT4,43,0,2
P51668   Q8N6D2,43,0,2
P51668   Q8N9I9-1,43,0,2
P51668   Q8ND25-1,43,0,2
P51668   Q96B67,43,0,2
P51668   Q96BH1,43,0,2
P51668   Q96EP1-2,43,0,2
P51668   Q96EQ8,43,0,2
P51668   Q96FW1-1,43,0,2
P51668   Q96GF1-1,43,0,2
P51668   Q99496-1,43,0,2
P51668   Q99942,43,0,2
P51668   Q9BV68-2,43,0,2
P51668   Q9BVG3-1,43,0,2
P51668   Q9BYV2-1,43,0,2
P51668   Q9BZR9,43,0,2
P51668   Q9H000-1,43,0,2
P51668   Q9HAC8,43,0,2
P51668   Q9HCM9-2,43,0,2
P51668   Q9P0P0,43,0,2
P51668   Q9UHC7-1,43,0,2
P51668   Q9UJV3-2,43,0,2
P51668   Q9Y3C5,43,0,2
P51668   Q9Y4L5,43,0,2
P51679   Q8IXB3,17,3,0
P51681   P54849-1,17,3,0
P51687   A0A087WVP0,10,0,0
P51687   A0A0C4DGW6,10,0,0
P51687   A6NEM1-1,10,0,0
P51687   A6NGS2,10,0,0
P51687   C9IZY8,10,0,0
P51687   ENSP00000391869.3,10,0,0
P51687   ENST00000512390.1,10,0,0
P51687   G5E962,10,0,0
P51687   J3QQT5,10,0,0
P51687   O00167-2,10,0,0
P51687   O00303,10,0,0
P51687   O43186,10,0,0
P51687   O43765,10,0,0
P51687   O43795-1,10,0,0
P51687   O76011,10,0,0
P51687   O95429-1,10,0,0
P51687   P01189,10,0,0
P51687   P05386-1,10,0,0
P51687   P37198,10,0,0
P51687   P40855-1,10,0,0
P51687   P51692,10,0,0
P51687   P52747-1,10,0,0
P51687   P54821-1,10,0,0
P51687   P61758,10,0,0
P51687   P61968,10,0,0
P51687   P78358-1,10,0,0
P51687   Q01449,10,0,0
P51687   Q04864-2,10,0,0
P51687   Q0VD86-1,10,0,0
P51687   Q13352-1,10,0,0
P51687   Q13901,10,0,0
P51687   Q15669,10,0,0
P51687   Q2KHM9-1,10,0,0
P51687   Q2QGD7-1,10,0,0
P51687   Q53EP0-3,10,0,0
P51687   Q5JUK2-1,10,0,0
P51687   Q6A162,10,0,0
P51687   Q6BCY4-2,10,0,0
P51687   Q6NUQ1,10,0,0
P51687   Q6PF18-1,10,0,0
P51687   Q7L8J4-1,10,0,0
P51687   Q7Z3Y8,10,0,0
P51687   Q7Z3Y9,10,0,0
P51687   Q86U28-1,10,0,0
P51687   Q86WV8,10,0,0
P51687   Q8IW40-1,10,0,0
P51687   Q8IWL8,10,0,0
P51687   Q8IWV8-2,10,0,0
P51687   Q8IXW7,10,0,0
P51687   Q8NBT2,10,0,0
P51687   Q8TAP6-1,10,0,0
P51687   Q8WWB5-1,10,0,0
P51687   Q8WWY6,10,0,0
P51687   Q8WXI4-2,10,0,0
P51687   Q8WYH8-1,10,0,0
P51687   Q96BR5,10,0,0
P51687   Q96H20-1,10,0,0
P51687   Q96LZ2,10,0,0
P51687   Q96PV0-1,10,0,0
P51687   Q96RU7,10,0,0
P51687   Q99627-1,10,0,0
P51687   Q99687-3,10,0,0
P51687   Q99750,10,0,0
P51687   Q9BVN2-2,10,0,0
P51687   Q9BXL8,10,0,0
P51687   Q9BXU0,10,0,0
P51687   Q9H204,10,0,0
P51687   Q9H596,10,0,0
P51687   Q9NP66-1,10,0,0
P51687   Q9NPF5,10,0,0
P51687   Q9NTX9,10,0,0
P51687   Q9NZH5-2,10,0,0
P51687   Q9UHD9,10,0,0
P51687   Q9UJW9,10,0,0
P51687   Q9UK41-2,10,0,0
P51687   Q9UQM7-1,10,0,0
P51692   A0A087WUI2,45,22,13
P51692   O75604-1,45,22,13
P51692   P38936,45,22,13
P51692   P51687,45,22,13
P51692   P61968,45,22,13
P51692   P82932,45,22,13
P51692   Q09028-1,45,22,13
P51692   Q13111,45,22,13
P51692   Q71SY5-1,45,22,13
P51692   Q8TCE9-1,45,22,13
P51692   Q92569-1,45,22,13
P51692   Q96PN8,45,22,13
P51692   Q99469,45,22,13
P51784   Q9NUI1-1,19,0,0
P51798-1   O00258-1,15,0,0
P51798-1   P19397,15,0,0
P51798-1   P35372-1,15,0,0
P51798-1   Q6P5T0,15,0,0
P51798-1   Q7Z7N9,15,0,0
P51798-1   Q8N2U9-1,15,0,0
P51798-1   Q8TAF8,15,0,0
P51798-1   Q8TB36-2,15,0,0
P51798-1   Q96MV1,15,0,0
P51798-1   Q9NVC3-1,15,0,0
P51798-1   Q9UGI6-2,15,0,0
P51798-1   Q9Y5Y7,15,0,0
P51800-3   B8A4K4,15,0,0
P51800-3   O76011,15,0,0
P51800-3   O76014,15,0,0
P51800-3   O94991-1,15,0,0
P51800-3   P15884-3,15,0,0
P51800-3   Q15323,15,0,0
P51800-3   Q3LI59,15,0,0
P51800-3   Q3LI67,15,0,0
P51800-3   Q5T749,15,0,0
P51800-3   Q6A163,15,0,0
P51800-3   Q8N865,15,0,0
P51800-3   Q8NB15-2,15,0,0
P51800-3   Q8WWY6,15,0,0
P51800-3   Q96N21-1,15,0,0
P51800-3   Q96RU7,15,0,0
P51800-3   Q99081-3,15,0,0
P51800-3   Q9BQ66,15,0,0
P51800-3   Q9BYU1,15,0,0
P51800-3   Q9UBR4-2,15,0,0
P51800-3   Q9UKT9-1,15,0,0
P51800-3   Q9Y2M5-1,15,0,0
P51808   P51808,2,0,0
P51808   P54277-2,2,0,0
P51808   P63172,2,0,0
P51808   Q13409-3,2,0,0
P51808   Q6PJT7-6,2,0,0
P51808   Q8WU43,2,0,0
P51808   Q9NRJ3-1,2,0,0
P51813   P40763-1,63,22,13
P51813   Q13490-1,63,22,13
P51813   Q16825,63,22,13
P51814-6   P55081,9,0,0
P51814-6   Q15287-1,9,0,0
P51814-6   Q6ZUT1-3,9,0,0
P51814-6   Q8IZU0-1,9,0,0
P51825-1   P53367-1,6,0,0
P51843-1   P62508-2,28,21,2
P51843-1   Q13285,28,21,2
P51843-1   Q96G04-1,28,21,2
P51946   A0A087WXA6,14,3,3
P51946   J3KNI5,14,3,3
P51946   O60504-1,14,3,3
P51946   P15884-3,14,3,3
P51946   P25786-1,14,3,3
P51946   P50991-1,14,3,3
P51946   Q00526,14,3,3
P51946   Q00534,14,3,3
P51946   Q15669,14,3,3
P51946   Q8N720-1,14,3,3
P51946   Q96EZ8-1,14,3,3
P51946   Q9H2G9-1,14,3,3
P51946   Q9NRD5-1,14,3,3
P51946   Q9UNI6,14,3,3
P51946   Q9Y216-1,14,3,3
P51959-1   O95995-1,12,3,3
P51959-1   Q86Z20-1,12,3,3
P52179-2   A0A0C4DFQ0,79,0,0
P52179-2   P36406-1,79,0,0
P52179-2   Q07627,79,0,0
P52179-2   Q15323,79,0,0
P52179-2   Q5JR59-3,79,0,0
P52179-2   Q6L8G8,79,0,0
P52179-2   Q96I34,79,0,0
P52179-2   Q9UBB9-1,79,0,0
P52272-1   O14964-1,42,5,2
P52272-1   P25791-1,42,5,2
P52272-1   P25800-1,42,5,2
P52272-1   P31943,42,5,2
P52272-1   P43360,42,5,2
P52272-1   P52597,42,5,2
P52272-1   Q13077-1,42,5,2
P52272-1   Q96PV6-2,42,5,2
P52272-1   Q9BZW7-1,42,5,2
P52292   O43148-1,85,52,4
P52292   P40692-1,85,52,4
P52292   Q96C86,85,52,4
P52292   Q9HAN9,85,52,4
P52292   Q9UBU8-2,85,52,4
P52292   Q9UKX7-1,85,52,4
P52294   P20700,85,52,4
P52294   Q92688-1,85,52,4
P52294   Q9BQ69,85,52,4
P52294   Q9BUI4,85,52,4
P52294   Q9HAN9,85,52,4
P52294   Q9UKX7-1,85,52,4
P52306-5   O95057,73,52,4
P52306-5   P01111,73,52,4
P52306-5   P01112-2,73,52,4
P52306-5   P10301,73,52,4
P52306-5   P61225,73,52,4
P52306-5   P62070-1,73,52,4
P52306-5   Q6ZMZ0-1,73,52,4
P52306-5   Q96HU8,73,52,4
P52306-5   Q9NRW1-1,73,52,4
P52306-5   Q9UF11-4,73,52,4
P52306-5   Q9Y3L5,73,52,4
P52435   A5D8V6,7,0,0
P52435   O00560-1,7,0,0
P52435   O15160-1,7,0,0
P52435   O43482,7,0,0
P52435   O75971-2,7,0,0
P52435   P15173,7,0,0
P52435   Q494R4-1,7,0,0
P52435   Q96HA8-1,7,0,0
P52435   Q9BUZ4-1,7,0,0
P52564-1   Q9NRD5-1,102,16,35
P52597   A0A0C4DGF1,42,5,2
P52597   A5D8V6,42,5,2
P52597   B1ATL7,42,5,2
P52597   C9J9W2,42,5,2
P52597   O43251-10,42,5,2
P52597   O43347,42,5,2
P52597   O60504-1,42,5,2
P52597   O75360,42,5,2
P52597   O95678,42,5,2
P52597   P31943,42,5,2
P52597   P41238,42,5,2
P52597   P52272-1,42,5,2
P52597   P54259,42,5,2
P52597   P84101-3,42,5,2
P52597   Q04864-2,42,5,2
P52597   Q08117-2,42,5,2
P52597   Q0VD86-1,42,5,2
P52597   Q13351,42,5,2
P52597   Q14142-1,42,5,2
P52597   Q53H80,42,5,2
P52597   Q53HV7-2,42,5,2
P52597   Q5SWW7,42,5,2
P52597   Q5T749,42,5,2
P52597   Q6IPM2-1,42,5,2
P52597   Q6P1W5-2,42,5,2
P52597   Q6RVD6-1,42,5,2
P52597   Q70EL1-9,42,5,2
P52597   Q86Y13-1,42,5,2
P52597   Q8IUC3,42,5,2
P52597   Q8IZ63,42,5,2
P52597   Q8N5R6-4,42,5,2
P52597   Q8N684-1,42,5,2
P52597   Q8ND83-2,42,5,2
P52597   Q8NI38-1,42,5,2
P52597   Q8TBB1-1,42,5,2
P52597   Q96A09,42,5,2
P52597   Q96H86-1,42,5,2
P52597   Q96PF1,42,5,2
P52597   Q96RU7,42,5,2
P52597   Q99990,42,5,2
P52597   Q9BRJ7-1,42,5,2
P52597   Q9BVN2-2,42,5,2
P52597   Q9BXC9,42,5,2
P52597   Q9H9P5-5,42,5,2
P52597   Q9HBE1-4,42,5,2
P52597   Q9NR12-1,42,5,2
P52597   Q9NRX2,42,5,2
P52597   Q9NV39,42,5,2
P52597   Q9NVL1-2,42,5,2
P52597   Q9P0T4,42,5,2
P52597   Q9UIH9,42,5,2
P52597   Q9Y6H3,42,5,2
P52655-1   P23511-2,4,0,0
P52655-1   P52657,4,0,0
P52655-1   P62333,4,0,0
P52655-1   P62380,4,0,0
P52655-1   P86478,4,0,0
P52655-1   P86479,4,0,0
P52655-1   P86480,4,0,0
P52655-1   P86481,4,0,0
P52655-1   P86496,4,0,0
P52655-1   Q02446,4,0,0
P52655-1   Q96CA5-1,4,0,0
P52657   P52655-1,6,0,0
P52657   Q9C029-2,6,0,0
P52737   P49760-1,10,0,0
P52737   Q16623-1,10,0,0
P52737   Q5JR59-3,10,0,0
P52737   Q99750,10,0,0
P52738-1   Q8NHQ1-1,9,0,0
P52738-1   Q9H6L4-1,9,0,0
P52738-1   Q9NPB3-1,9,0,0
P52739-2   P78356-1,7,0,0
P52739-2   Q14192-1,7,0,0
P52739-2   Q5TD97,7,0,0
P52739-2   Q8NDC4-1,7,0,0
P52741-1   Q63HR2-5,9,0,0
P52741-1   Q8WV44-1,9,0,0
P52742-1   P61968,9,0,0
P52742-1   Q92625-1,9,0,0
P52742-1   Q9BWG6-1,9,0,0
P52742-1   Q9NZC7-5,9,0,0
P52747-1   H0YKB7,9,0,0
P52747-1   P14678-2,9,0,0
P52747-1   P25800-1,9,0,0
P52747-1   P51687,9,0,0
P52747-1   Q14192-1,9,0,0
P52747-1   Q5MJ09,9,0,0
P52747-1   Q6MZP7-1,9,0,0
P52747-1   Q7Z3K3-1,9,0,0
P52747-1   Q7Z4V0-1,9,0,0
P52747-1   Q86YD7,9,0,0
P52747-1   Q8NA54-1,9,0,0
P52747-1   Q8TAP4-1,9,0,0
P52747-1   Q96JC9-1,9,0,0
P52747-1   Q96KM6,9,0,0
P52747-1   Q9BRQ3-1,9,0,0
P52747-1   Q9BW85,9,0,0
P52747-1   Q9H0I2-1,9,0,0
P52747-1   Q9NYJ8-1,9,0,0
P52747-1   Q9Y3B2,9,0,0
P52747-1   Q9Y4C2-2,9,0,0
P52756-1   O95822-1,47,5,2
P52757-1   H0YLM1,50,22,14
P52757-1   O43639,50,22,14
P52757-1   P16333-1,50,22,14
P52757-1   Q8NFD2,50,22,14
P52757-1   Q96LD8,50,22,14
P52758   Q8N9N5-2,1,0,0
P52790   P50222,4,0,0
P52797-1   Q07627,3,0,0
P52797-1   Q5TA81,3,0,0
P52798-1   Q8IXB3,3,0,0
P52798-1   Q9BVK8-1,3,0,0
P52799   Q86W74-2,3,0,0
P52803   O00501,3,0,0
P52803   O00590,3,0,0
P52803   O14843,3,0,0
P52803   O15529,3,0,0
P52803   O95470,3,0,0
P52803   P08034,3,0,0
P52803   P19397,3,0,0
P52803   P31937,3,0,0
P52803   P34981,3,0,0
P52803   P36021,3,0,0
P52803   P41181,3,0,0
P52803   P49447-1,3,0,0
P52803   Q12908,3,0,0
P52803   Q13520,3,0,0
P52803   Q5TGU0-1,3,0,0
P52803   Q8N6L0,3,0,0
P52803   Q8N6U8-1,3,0,0
P52803   Q8NFU1,3,0,0
P52803   Q8TDT2,3,0,0
P52803   Q8TDV0,3,0,0
P52803   Q8WWF3,3,0,0
P52803   Q96CE8,3,0,0
P52803   Q96EC8-1,3,0,0
P52803   Q96HJ5-1,3,0,0
P52803   Q96Q45-2,3,0,0
P52803   Q9BSE4,3,0,0
P52803   Q9NQQ7-1,3,0,0
P52803   Q9UBD6,3,0,0
P52803   Q9UKG4,3,0,0
P52815   ENSP00000473411.1,10,3,0
P52815   J3KNL2,10,3,0
P52815   O14530-1,10,3,0
P52815   O95967,10,3,0
P52815   P21673,10,3,0
P52815   P23142-4,10,3,0
P52815   P36508-1,10,3,0
P52815   P41271-1,10,3,0
P52815   P60331,10,3,0
P52815   Q13185,10,3,0
P52815   Q15014,10,3,0
P52815   Q2M3D2,10,3,0
P52815   Q5VUJ9-2,10,3,0
P52815   Q8IWR1-1,10,3,0
P52815   Q96HA8-1,10,3,0
P52815   Q96I34,10,3,0
P52815   Q9P121-3,10,3,0
P52815   Q9UBU8-2,10,3,0
P52815   Q9UPY8-1,10,3,0
P52824   ENSP00000462298.1,15,0,0
P52824   Q7Z3S9-1,15,0,0
P52888-1   O95208-2,2,0,0
